time,open,high,low,close
1633298400,22.5,22.7723,22.2931,22.671
1633384800,22.6927,22.695,22.381,22.608
1633471200,22.589,22.679,22.2183,22.597
1633557600,22.595,22.804,22.394,22.5807
1633644000,22.571,23.187,22.4442,22.656
1633903200,22.62,22.816,22.505,22.548
1633989600,22.552,22.764,22.3553,22.538
1634076000,22.538,23.242,22.478,23.0748
1634162400,23.068,23.58,22.907,23.502
1634248800,23.505,23.585,23.079,23.261
1634508000,23.28,23.446,23.021,23.18
1634594400,23.179,24.116,23.179,23.637
1634680800,23.635,24.417,23.581,24.2868
1634767200,24.2868,24.482,24.0155,24.1277
1634853600,24.131,24.821,24.131,24.3
1635112800,24.3135,24.612,24.311,24.546
1635199200,24.542,24.5678,23.885,24.1425
1635285600,24.1416,24.249,23.845,24.0498
1635372000,24.0516,24.243,23.971,24.0658
1635458400,24.0428,24.081,23.6667,23.863
1635717600,23.869,24.094,23.757,24.0507
1635804000,24.029,24.058,23.3986,23.503
1635890400,23.5176,23.616,23.0292,23.4975
1635976800,23.4915,24.037,23.45,23.7683
1636063200,23.7791,24.17,23.635,24.149
1636326000,24.14,24.508,24.065,24.4207
1636412400,24.47,24.47,24.036,24.2808
1636498800,24.3036,25.122,24.0612,24.6108
1636585200,24.59,25.26,24.59,25.2248
1636671600,25.23,25.385,24.8587,25.304
1636930800,25.27,25.376,24.916,25.059
1637017200,25.04,25.401,24.777,24.8208
1637103600,24.79,25.2,24.79,25.0658
1637190000,25.0475,25.152,24.688,24.79
1637276400,24.79,24.974,24.563,24.604
1637535600,24.57,24.881,24.11,24.1628
1637622000,24.16,24.316,23.2836,23.6408
1637708400,23.63,23.685,23.406,23.5248
1637794800,23.574,23.723,22.928,23.11
1638140400,23.11,23.436,22.7656,22.8828
1638226800,22.89,23.307,22.703,22.8017
1638313200,22.81,23.025,22.193,22.3
1638399600,22.3,22.4993,22.225,22.3628
1638486000,22.343,22.5776,22.0432,22.52
1638745200,22.521,22.6,22.1355,22.37
1638831600,22.37,22.595,22.2442,22.4868
1638918000,22.4868,22.5558,22.318,22.41
1639004400,22.41,22.468,21.8742,21.9368
1639090800,21.94,22.225,21.8372,22.149
1639350000,22.14,22.412,22.14,22.3168
1639436400,22.31,22.3316,21.699,21.9238
1639522800,21.904,22.12,21.4331,22.0458
1639609200,22.05,22.532,21.9232,22.4718
1639695600,22.47,22.6736,22.333,22.333
1639954800,22.34,22.441,22.203,22.2558
1640041200,22.24,22.784,22.1872,22.4988
1640127600,22.49,22.828,22.451,22.7918
1640214000,22.78,22.93,22.6652,22.8568
1640559600,22.96,23.11,22.656,23.0458
1640646000,23.04,23.4296,22.9742,22.99
1640732400,22.99,23.1518,22.5992,22.8178
1640818800,22.81,23.109,22.611,23.01
1640905200,23.02,23.335,23.02,23.29
1641164400,23.28,23.3998,22.685,22.8778
1641250800,22.88,23.095,22.6522,23.035
1641337200,23.03,23.251,22.73,22.7928
1641423600,22.79,22.825,22.014,22.1798
1641510000,22.18,22.433,21.9572,22.343
1641769200,22.43,22.514,22.202,22.4448
1641855600,22.42,22.801,22.42,22.7638
1641942000,22.771,23.218,22.652,23.1198
1642028400,23.131,23.265,23.002,23.06
1642114800,23.079,23.305,22.831,22.942
1642374000,23.0128,23.632,22.813,23.4528
1642546800,23.47,24.207,23.395,24.134
1642633200,24.134,24.699,24.082,24.469
1642719600,24.469,24.578,24.174,24.271
1642978800,24.27,24.306,23.572,23.9648
1643065200,23.974,23.983,23.606,23.8
1643151600,23.8,23.969,23.445,23.513
1643238000,23.513,23.596,22.581,22.759
1643324400,22.759,22.818,22.156,22.453
1643583600,22.465,22.639,22.258,22.458
1643670000,22.458,23.039,22.41,22.62
1643756400,22.632,22.863,22.472,22.6418
1643842800,22.645,22.657,22.01,22.4128
1643929200,22.417,22.666,22.121,22.486
1644188400,22.486,23.099,22.486,22.99
1644274800,23.003,23.256,22.781,23.187
1644361200,23.179,23.352,23.099,23.302
1644447600,23.302,23.708,23.133,23.187
1644534000,23.187,23.688,22.868,23.546
1644793200,23.53,23.939,23.53,23.846
1644879600,23.8,23.988,23.084,23.355
1644966000,23.355,23.665,23.284,23.578
1645052400,23.58,23.915,23.429,23.833
1645138800,23.833,24.087,23.688,23.902
1645398000,23.901,24.364,23.901,24.093
1645570800,24.093,24.587,24.035,24.528
1645657200,24.528,25.616,23.846,24.209
1645743600,24.209,24.493,23.879,24.253
1646002800,24.266,24.771,24.102,24.44
1646089200,24.44,25.54,24.288,25.355
1646175600,25.37,25.419,24.865,25.288
1646262000,25.295,25.473,24.975,25.163
1646348400,25.167,25.737,25.052,25.6615
1646607600,25.6745,26.138,25.301,25.647
1646694000,25.63,26.945,25.363,26.374
1646780400,26.3717,26.771,25.405,25.78
1646866800,25.78,26.066,25.3212,25.8837
1646953200,25.9,25.996,25.422,25.852
1647208800,25.83,25.947,24.94,25.023
1647295200,25.026,25.121,24.538,24.873
1647381600,24.8738,25.105,24.475,25.0937
1647468000,25.0937,25.538,25.02,25.32
1647554400,25.385,25.449,24.838,24.94
1647813600,24.94,25.309,24.889,25.178
1647900000,25.1911,25.377,24.582,24.75
1647986400,24.759,25.202,24.681,25.09
1648072800,25.0557,25.847,24.972,25.546
1648159200,25.525,25.719,25.264,25.481
1648418400,25.486,25.584,24.8019,24.837
1648504800,24.839,25.009,23.9789,24.776
1648591200,24.776,25.062,24.711,24.843
1648677600,24.8587,25.084,24.577,24.76
1648764000,24.777,24.858,24.429,24.614
1649023200,24.6085,24.841,24.287,24.5387
1649109600,24.53,24.943,24.23,24.3227
1649196000,24.312,24.563,24.135,24.429
1649282400,24.3866,24.66,24.247,24.578
1649368800,24.583,24.804,24.379,24.714
1649628000,24.714,25.37,24.679,25.071
1649714400,25.0677,25.609,24.872,25.34
1649800800,25.34,25.831,25.34,25.715
1649887200,25.727,25.871,25.3,25.644
1650232800,25.64,26.215,25.631,25.8477
1650319200,25.85,25.995,25.066,25.1717
1650405600,25.1835,25.287,24.9,25.176
1650492000,25.1827,25.1887,24.429,24.6447
1650578400,24.6457,24.661,24.056,24.105
1650837600,24.092,24.176,23.405,23.545
1650924000,23.5461,23.926,23.407,23.48
1651010400,23.514,23.692,23.251,23.2747
1651096800,23.2747,23.407,22.896,23.13
1651183200,23.126,23.558,22.69,22.74
1651442400,22.74,22.853,22.128,22.623
1651528800,22.6347,22.838,22.427,22.542
1651615200,22.5437,23.091,22.22,22.9687
1651701600,22.9727,23.274,22.327,22.4827
1651788000,22.488,22.638,22.107,22.33
1652047200,22.33,22.366,21.697,21.771
1652133600,21.77,22.099,21.191,21.24
1652220000,21.238,21.958,21.238,21.5557
1652306400,21.5557,21.656,20.623,20.653
1652392800,20.661,21.113,20.462,21.077
1652652000,21.06,21.6822,20.849,21.593
1652738400,21.6067,21.913,21.516,21.615
1652824800,21.585,21.7482,21.378,21.403
1652911200,21.376,21.989,21.287,21.89
1652997600,21.917,22.078,21.613,21.73
1653256800,21.73,22.185,21.679,21.785
1653343200,21.776,22.203,21.675,22.08
1653429600,22.089,22.141,21.747,21.961
1653516000,21.952,22.068,21.7308,21.988
1653602400,21.976,22.441,21.9408,22.1
1653861600,21.9817,21.998,21.4814,21.525
1654034400,21.529,21.9752,21.441,21.81
1654120800,21.803,22.3342,21.767,22.283
1654207200,22.2977,22.4842,21.853,21.91
1654466400,21.91,22.512,21.9027,22.064
1654552800,22.06,22.2802,21.869,22.2257
1654639200,22.217,22.246,21.815,22.035
1654725600,22.035,22.147,21.558,21.6907
1654812000,21.672,21.992,21.284,21.87
1655071200,21.87,22.006,20.969,21.04
1655157600,21.101,21.3772,20.9018,21.04
1655244000,21.028,21.841,21.012,21.617
1655330400,21.618,21.962,21.35,21.926
1655416800,21.905,21.952,21.5828,21.666
1655676000,21.56,21.935,21.509,21.671
1655848800,21.67,21.68,21.241,21.404
1655935200,21.407,21.501,20.9238,20.932
1656021600,20.922,21.2202,20.616,21.11
1656280800,21.11,21.5362,21.097,21.13
1656367200,21.145,21.359,20.8028,20.8188
1656453600,20.809,21.056,20.634,20.722
1656540000,20.724,20.8192,20.219,20.2838
1656626400,20.2838,20.2958,19.391,19.87
1656885600,19.939,20.199,19.104,19.205
1657058400,19.2194,19.3882,18.929,19.2006
1657144800,19.193,19.481,19.107,19.211
1657231200,19.211,19.446,19.027,19.291
1657490400,19.29,19.3676,19.073,19.1049
1657576800,19.088,19.198,18.754,18.913
1657663200,18.913,19.405,18.865,19.18
1657749600,19.2048,19.226,18.148,18.4107
1657836000,18.412,18.773,18.196,18.69
1658095200,18.69,19.016,18.646,18.6907
1658181600,18.6908,18.9052,18.59,18.7518
1658268000,18.7518,19.093,18.64,18.64
1658354400,18.659,18.882,18.249,18.8378
1658440800,18.8328,18.948,18.5118,18.563
1658700000,18.553,18.786,18.3248,18.4297
1658786400,18.423,18.722,18.395,18.61
1658872800,18.6178,19.1322,18.46,19.0827
1658959200,19.0827,20.023,19.061,19.9996
1659045600,19.985,20.362,19.858,20.32
1659304800,20.32,20.508,20.092,20.3538
1659391200,20.3558,20.5052,19.9387,19.9387
1659477600,19.97,20.1722,19.788,20.038
1659564000,20.0749,20.391,19.967,20.168
1659650400,20.1818,20.3162,19.557,19.886
1659909600,19.86,20.74,19.806,20.6547
1659996000,20.655,20.738,20.4188,20.513
1660082400,20.509,20.84,20.3528,20.5827
1660168800,20.5807,20.6312,20.25,20.3098
