time,open,high,low,close
1715126400,62310,62996,60873,61181
1715212800,61143,63409,60634,63075
1715299200,63072,63876,60176,60793
1715385600,60799,61454,60474,60816
1715472000,60813,61848,60600,61462
1715558400,61446,63444,60758,62934
1715644800,62917,63075,61108,61543
1715731200,61552,66471,61322,66242
1715817600,66234,66766,64598,65252
1715904000,65252,67482,65129,67053
1715990400,67059,67391,66663,66930
1716076800,66923,67654,65901,66275
1716163200,66255,71500,66074,71401
1716249600,71435,71958,69156,70136
1716336000,70155,70649,68879,69118
1716422400,69151,70024,66343,67945
1716508800,67915,69254,66623,68548
1716595200,68549,69580,68503,69275
1716681600,69288,69500,68136,68489
1716768000,68471,70601,68225,69392
1716854400,69363,69513,67193,68327
1716940800,68347,68852,67096,67564
1717027200,67566,69524,67105,68338
1717113600,68330,69010,66624,67477
1717200000,67513,67810,67387,67723
1717286400,67722,68405,67281,67752
1717372800,67744,70268,67590,68801
1717459200,68798,71074,68553,70564
1717545600,70546,71759,69600,71119
1717632000,71109,71629,70116,70775
1717718400,70771,71949,68450,69326
1717804800,69321,69538,69150,69306
1717891200,69306,69840,69131,69640
1717977600,69649,70167,69173,69501
1718064000,69506,69548,66011,67306
1718150400,67306,70007,66911,68243
1718236800,68240,68433,66242,66733
1718323200,66765,67314,64936,65996
1718409600,65995,66415,65828,66182
1718496000,66181,66914,66010,66622
1718582400,66622,67260,65066,66475
1718668800,66475,66559,64032,65145
1718755200,65141,65702,64664,64946
1718841600,64947,66455,64516,64845
1718928000,64841,65004,63356,64102
1719014400,64116,64491,63917,64233
1719100800,64245,64490,63136,63154
1719187200,63152,63302,58456,60252
1719273600,60250,62395,60223,61789
1719360000,61798,62458,60675,60807
1719446400,60820,62323,60561,61622
1719532800,61609,62151,59923,60315
1719619200,60312,61114,60296,60879
1719705600,60882,62931,60620,62676
1719792000,62676,63794,62465,62829
1719878400,62822,63211,61731,62033
1719964800,62046,62196,59334,60142
1720051200,60165,60430,56748,57045
1720137600,57030,57500,53550,56632
1720224000,56632,58488,56044,58251
1720310400,58253,58441,55729,55829
1720396800,55852,58200,54296,56710
1720483200,56697,58278,56300,58033
1720569600,58028,59459,57152,57733
1720656000,57700,59516,57072,57348
1720742400,57345,58539,56551,57889
1720828800,57907,59853,57783,59226
1720915200,59257,61424,59257,60823
1721001600,60827,64926,60685,64769
1721088000,64759,65403,62446,65081
1721174400,65081,66129,63890,64091
1721260800,64104,65108,63227,63964
1721347200,63977,67466,63303,66705
1721433600,66705,67617,66284,67155
1721520000,67164,68364,65833,68158
1721606400,68170,68486,66583,67562
1721692800,67561,67776,65452,65944
1721779200,65943,67112,65117,65376
1721865600,65363,66135,63424,65796
1721952000,65794,68214,65712,67921
1722038400,67952,69404,66637,67892
1722124800,67837,68298,67064,68264
1722211200,68240,70016,66445,66780
1722297600,66765,66983,65302,66171
1722384000,66170,66814,64507,64612
1722470400,64612,65568,62233,65293
1722556800,65293,65548,61169,61421
1722643200,61419,62151,59839,60672
1722729600,60669,61073,57155,58142
1722816000,58137,58280,49577,54014
1722902400,54040,57058,53977,56053
1722988800,56048,57737,54568,55136
1723075200,55132,62729,54748,61699
1723161600,61733,61740,59571,60860
1723248000,60842,61476,60270,60952
1723334400,60940,61868,58315,58725
1723420800,58718,60700,57681,59362
1723507200,59361,61600,58455,60620
1723593600,60607,61809,58456,58697
1723680000,58694,59851,56138,57557
1723766400,57556,59841,57104,58883
1723852800,58883,59704,58828,59487
1723939200,59487,60271,58414,58430
1724025600,58440,59631,57844,59497
1724112000,59462,61424,58553,59012
1724198400,59012,61838,58816,61159
1724284800,61169,61416,59774,60383
1724371200,60383,64988,60348,64085
1724457600,64095,64506,63594,64174
1724544000,64176,65103,63814,64262
1724630400,64248,64502,62826,62852
1724716800,62822,63236,58090,59427
1724803200,59433,60212,57866,59033
1724889600,59033,61182,58701,59365
1724976000,59363,59905,57721,59113
1725062400,59113,59431,58750,58967
1725148800,58967,59060,57205,57310
1725235200,57278,59411,57131,59133
1725321600,59123,59803,57402,57493
1725408000,57506,58518,55602,57956
1725494400,57974,58315,55649,56158
1725580800,56179,56984,52546,53955
1725667200,53947,54839,53731,54147
1725753600,54150,55306,53636,54866
1725840000,54876,58070,54587,57059
1725926400,57056,58042,56406,57659
1726012800,57646,58000,55554,57342
1726099200,57342,58560,57335,58139
1726185600,58139,60670,57640,60545
1726272000,60551,60655,59438,60012
1726358400,60012,60388,58708,59130
1726444800,59121,59209,57488,58212
1726531200,58208,61331,57627,60316
1726617600,60318,61787,59189,61757
1726704000,61765,63882,61584,62940
1726790400,62950,64121,62353,63211
1726876800,63189,63574,62760,63364
1726963200,63364,63990,62390,63563
1727049600,63577,64730,62585,63325
1727136000,63360,64677,62720,64260
1727222400,64291,64795,62941,63147
1727308800,63121,65851,62675,65175
1727395200,65171,66508,64840,65781
1727481600,65809,66255,65442,65876
1727568000,65875,66071,65450,65601
1727654400,65605,65634,62859,63302
1727740800,63331,64122,60164,60807
1727827200,60760,62350,59972,60634
1727913600,60627,61461,59860,60745
1728000000,60747,62473,60474,62081
1728086400,62080,62368,61699,62063
1728172800,62057,62962,61816,62814
1728259200,62831,64444,62130,62212
1728345600,62211,63172,61839,62133
1728432000,62114,62503,60268,60582
1728518400,60589,61246,58867,60278
1728604800,60278,63409,60041,62452
1728691200,62511,63455,62474,63194
1728777600,63193,63271,62039,62849
1728864000,62850,66479,62450,66070
1728950400,66070,67922,64802,67061
1729036800,67061,68388,66744,67622
1729123200,67608,67914,66631,67392
1729209600,67392,68998,67176,68420
1729296000,68420,68668,68020,68359
1729382400,68367,69363,68102,69011
1729468800,69011,69487,66815,67340
1729555200,67345,67784,66559,67382
1729641600,67382,67409,65000,66601
1729728000,66602,68800,66455,68155
1729814400,68155,68726,65521,66578
1729900800,66576,67352,66344,67003
1729987200,67009,68232,66850,67938
1730073600,67937,70218,67541,69918
1730160000,69918,73600,69716,72729
1730246400,72727,72928,71313,72331
1730332800,72330,72660,69591,70231
1730419200,70202,71596,68768,69490
1730505600,69468,69887,69015,69330
1730592000,69339,69354,67459,68738
1730678400,68738,69444,66798,67818
1730764800,67817,70538,67443,69386
1730851200,69396,76481,69284,75637
1730937600,75638,76990,74479,75921
1731024000,75918,77270,75665,76561
1731110400,76560,76941,75648,76722
1731196800,76707,81482,76554,80425
1731283200,80426,89643,80280,88770
1731369600,88771,90243,85121,88031
1731456000,88038,93483,86263,90521
1731542400,90498,91804,86685,87333
1731628800,87298,91909,87119,91070
1731715200,91069,91778,90100,90608
1731801600,90643,91429,88709,89861
1731888000,89865,92624,89392,90512
1731974400,90514,94057,90407,92424
1732060800,92434,94942,91407,94373
1732147200,94374,99121,94106,98451
1732233600,98451,99800,97236,99013
1732320000,99010,99015,97226,97775
1732406400,97765,98660,95796,98007
1732492800,98021,98966,92584,93035
1732579200,93006,94999,90742,91928
1732665600,91929,97353,91760,95978
1732752000,95945,96658,94670,95661
1732838400,95670,98745,95410,97512
1732924800,97510,97510,96112,96441
1733011200,96471,97880,95758,97291
1733097600,97260,98200,94403,95859
1733184000,95858,96301,93590,95926
1733270400,95926,99250,94661,98773
1733356800,98751,103647,92092,97057
1733443200,96968,102098,96463,99898
1733529600,99898,100575,99121,99929
1733616000,99969,101407,98752,101204
1733702400,101188,101271,94249,97468
1733788800,97318,98300,94306,96648
1733875200,96658,101961,95725,101201
1733961600,101238,102582,99309,100068
1734048000,99998,101918,99250,101435
1734134400,101433,102643,100643,101382
1734220800,101408,105149,101243,104427
1734307200,104476,107821,103322,106073
1734393600,106109,108364,105363,106187
1734480000,106214,106523,99997,100153
1734566400,100133,102747,95537,97375
1734652800,97416,98123,92118,97760
1734739200,97745,99514,96399,97211
1734825600,97245,97376,94200,95098
1734912000,95100,96420,92389,94750
1734998400,94750,99419,93461,98596
1735084800,98637,99478,97576,99374
1735171200,99357,99881,95111,95687
1735257600,95666,97337,93282,94168
1735344000,94159,95529,94026,95139
1735430400,95119,95124,92868,93557
1735516800,93564,94891,91315,92628
1735603200,92637,96117,91900,93381
1735689600,93347,94951,92768,94388
1735776000,94380,97745,94205,96907
1735862400,96895,98951,96042,98133
1735948800,98133,98753,97540,98209
1736035200,98218,98799,97277,98327
1736121600,98389,102514,97919,102280
1736208000,102278,102760,96130,96946
1736294400,96922,97248,92502,95065
1736380800,95034,95333,91215,92542
1736467200,92545,95797,92227,94702
1736553600,94702,94975,93843,94568
1736640000,94573,95363,93685,94497
1736726400,94498,95846,89164,94505
1736812800,94537,97339,94345,96523
1736899200,96560,100715,96474,100512
1736985600,100512,100860,97319,99975
1737072000,99975,105932,99944,104119
1737158400,104119,104909,102238,104436
1737244800,104432,106294,99528,101237
1737331200,101191,109356,99462,102141
1737417600,102155,107265,100087,106149
1737504000,106149,106370,103322,103632
1737590400,103659,106848,101233,103933
1737676800,103922,107149,102754,104855
1737763200,104855,105237,104126,104738
1737849600,104741,105424,102450,102573
1737936000,102573,103186,97750,102090
1738022400,102065,103745,100225,101292
1738108800,101291,104769,101288,103747
1738195200,103768,106447,103313,104738
1738281600,104737,106046,101303,102412
1738368000,102408,102754,100270,100638
1738454400,100638,101430,96168,97675
1738540800,97670,102569,91530,101457
1738627200,101456,101785,96147,97786
1738713600,97809,99168,96181,96614
1738800000,96614,99174,95678,96573
1738886400,96566,100185,95662,96535
1738972800,96534,96896,95700,96472
1739059200,96472,97337,94726,96477
1739145600,96533,98349,95307,97469
1739232000,97465,98490,94853,95754
1739318400,95756,98144,94091,97882
1739404800,97882,98091,95249,96627
1739491200,96631,98871,96300,97520
1739577600,97515,97974,97237,97591
1739664000,97591,97727,96066,96132
1739750400,96066,97014,95227,95772
1739836800,95779,96714,93340,95612
1739923200,95612,96866,95011,96642
1740009600,96639,98758,96439,98337
1740096000,98335,99508,94805,96131
1740182400,96137,96967,95750,96572
1740268800,96571,96666,95260,96262
1740355200,96264,96492,91330,91554
1740441600,91516,92512,85953,88576
1740528000,88573,89279,82133,84071
1740614400,84150,86988,82615,84639
1740700800,84621,85082,78197,84321
1740787200,84316,86517,83803,86033
1740873600,86031,95152,85029,94273
1740960000,94272,94422,85069,86160
1741046400,86161,88922,81463,87240
1741132800,87262,90993,86397,90611
1741219200,90590,92790,87835,89918
1741305600,89922,91277,84713,86759
1741392000,86754,86861,85190,86192
1741478400,86204,86469,80000,80708
1741564800,80728,84007,77393,78561
1741651200,78599,83568,76600,82869
1741737600,82941,84437,80607,83620
1741824000,83677,84287,79910,81079
1741910400,81084,85294,80801,83975
1741996800,83984,84672,83633,84347
1742083200,84362,85059,81983,82555
1742169600,82569,84741,82466,84058
1742256000,83930,83989,81138,82715
1742342400,82694,87010,82567,86868
1742428800,86870,87470,83631,84158
1742515200,84179,84801,83142,84061
1742601600,84050,84490,83682,83823
1742688000,83806,86116,83806,86084
1742774400,86084,88772,85541,87512
1742860800,87488,88539,86321,87436
1742947200,87448,88296,85869,86913
1743033600,86966,87755,85828,87219
1743120000,87224,87481,83544,84379
