time,open,high,low,close
1638801000,4548.37,4612.6,4540.51,4591.68
1638887400,4631.97,4694.04,4631.97,4686.76
1638973800,4690.86,4705.06,4674.52,4701.22
1639060200,4691,4695.26,4665.98,4667.44
1639146600,4687.64,4713.57,4670.24,4712.01
1639405800,4710.3,4710.3,4667.6,4668.98
1639492200,4642.99,4660.47,4606.52,4634.1
1639578600,4636.46,4712.6,4611.22,4709.84
1639665000,4719.13,4731.99,4651.89,4668.66
1639751400,4652.5,4666.7,4600.22,4620.65
1640010600,4587.9,4587.9,4531.1,4568.01
1640097000,4594.96,4651.14,4583.16,4649.22
1640183400,4650.36,4697.67,4645.53,4696.57
1640269800,4703.96,4740.74,4703.96,4725.78
1640615400,4733.99,4791.49,4733.99,4791.18
1640701800,4795.49,4807.02,4780.04,4786.34
1640788200,4788.64,4804.06,4778.08,4793.05
1640874600,4794.23,4808.93,4775.33,4778.74
1640961000,4775.21,4786.83,4765.75,4766.19
1641220200,4778.14,4796.64,4758.17,4796.57
1641306600,4804.51,4818.62,4774.27,4793.53
1641393000,4787.99,4797.7,4699.44,4700.59
1641479400,4693.39,4725.01,4671.26,4696.04
1641565800,4697.66,4707.95,4662.74,4677.04
1641825000,4655.34,4673.02,4582.24,4670.28
1641911400,4669.14,4714.13,4638.27,4713.08
1641997800,4728.59,4748.83,4706.71,4726.36
1642084200,4733.56,4744.13,4650.29,4659.02
1642170600,4637.99,4665.13,4614.75,4662.84
1642516200,4632.24,4632.24,4568.7,4577.1
1642602600,4588.03,4611.55,4530.2,4532.77
1642689000,4547.35,4602.11,4477.95,4482.74
1642775400,4471.38,4494.52,4395.34,4397.95
1643034600,4356.32,4417.35,4222.62,4410.14
1643121000,4366.64,4411.01,4287.11,4356.46
1643207400,4408.43,4453.23,4304.8,4349.92
1643293800,4380.58,4428.74,4309.5,4326.5
1643380200,4336.19,4432.72,4292.46,4431.86
1643639400,4431.79,4516.89,4414.02,4515.54
1643725800,4519.57,4550.49,4483.53,4546.53
1643812200,4566.39,4595.31,4544.32,4589.37
1643898600,4535.41,4542.88,4470.39,4477.43
1643985000,4482.79,4539.66,4451.5,4500.54
1644244200,4505.75,4521.86,4471.47,4483.88
1644330600,4480.02,4531.32,4465.4,4521.55
1644417000,4547,4590.03,4547,4587.19
1644503400,4553.24,4588.92,4484.31,4504.07
1644589800,4506.27,4526.33,4401.41,4418.65
1644849000,4412.61,4426.22,4364.84,4401.66
1644935400,4429.28,4472.77,4429.28,4471.08
1645021800,4455.75,4489.55,4429.68,4475.02
1645108200,4456.06,4456.06,4373.81,4380.26
1645194600,4384.57,4394.6,4327.22,4348.88
1645540200,4332.74,4362.12,4267.11,4304.77
1645626600,4324.93,4341.51,4221.51,4225.49
1645713000,4155.77,4294.73,4114.65,4288.69
1645799400,4298.38,4385.34,4286.83,4384.64
1646058600,4354.17,4388.84,4315.12,4373.95
1646145000,4363.14,4378.45,4279.54,4306.27
1646231400,4322.56,4401.48,4322.56,4386.53
1646317800,4401.31,4416.78,4345.56,4363.5
1646404200,4342.12,4342.12,4284.98,4328.88
1646663400,4327.01,4327.01,4199.85,4201.1
1646749800,4202.66,4276.94,4157.87,4170.69
1646836200,4223.1,4299.4,4223.1,4277.87
1646922600,4252.55,4268.28,4209.8,4259.51
1647009000,4279.5,4291.01,4200.49,4204.32
1647264600,4202.75,4247.57,4161.72,4173.12
1647351000,4188.82,4271.05,4187.9,4262.44
1647437400,4288.14,4358.9,4251.99,4357.85
1647523800,4345.11,4412.67,4335.65,4411.66
1647610200,4407.34,4465.4,4390.57,4463.11
1647869400,4462.4,4481.75,4424.3,4461.17
1647955800,4469.1,4522,4469.1,4511.6
1648042200,4493.1,4501.07,4455.81,4456.23
1648128600,4469.98,4520.58,4465.17,4520.17
1648215000,4522.91,4546.03,4501.07,4543.05
1648474200,4541.09,4575.65,4517.69,4575.51
1648560600,4602.86,4637.3,4589.66,4631.61
1648647000,4624.2,4627.77,4581.32,4602.46
1648733400,4599.02,4603.07,4530.41,4530.42
1648819800,4540.32,4548.7,4507.57,4545.87
1649079000,4547.97,4583.5,4539.21,4582.63
1649165400,4572.45,4593.45,4514.17,4525.11
1649251800,4494.17,4503.94,4450.04,4481.16
1649338200,4474.65,4521.16,4450.3,4500.2
1649424600,4494.15,4520.41,4474.6,4488.27
1649683800,4462.64,4464.35,4408.38,4412.54
1649770200,4437.59,4471,4381.34,4397.46
1649856600,4394.3,4453.92,4392.7,4446.6
1649943000,4449.12,4460.46,4390.77,4392.6
1650288600,4385.63,4410.31,4370.3,4391.7
1650375000,4390.63,4471.03,4390.63,4462.22
1650461400,4472.26,4488.29,4448.76,4459.46
1650547800,4489.17,4512.94,4384.47,4393.67
1650634200,4385.83,4385.83,4267.62,4271.79
1650893400,4255.34,4299.02,4200.82,4296.13
1650979800,4278.14,4278.14,4175.04,4175.21
1651066200,4186.52,4240.71,4162.9,4183.97
1651152600,4222.58,4308.45,4188.63,4287.49
1651239000,4253.75,4269.68,4124.28,4131.92
1651498200,4130.61,4169.81,4062.51,4155.39
1651584600,4159.78,4200.1,4147.08,4175.47
1651671000,4181.18,4307.66,4148.91,4300.16
1651757400,4270.43,4270.43,4106.01,4146.86
1651843800,4128.17,4157.69,4067.91,4123.35
1652103000,4081.27,4081.27,3975.48,3991.23
1652189400,4035.18,4068.82,3958.17,4001.04
